id,completion_date,group,user,job_id,tool,host,duration,queue_time,status,resources1,resources2,resources3,resources4,resources5
44205,16/07/2023 18:03:01,/proj/vm.juser-vlsi,juser-vlsi,6214974,vm_remote_job2,hl-xn134,8s,5s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,License:MM_lpddr4#1,
44206,16/07/2023 18:03:01,/proj/vm.juser-vlsi,juser-vlsi,6214591,vm_remote_job2,hl-xn137,12m00s,3s,Failed,CORES/1,RAM/40000,,,
44207,16/07/2023 18:03:02,/proj/vm.juser-vlsi,juser-vlsi,6214661,vm_remote_job2,hl-xn121,8m15s,0s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,,
44208,16/07/2023 18:03:03,/proj/vm.juser-vlsi,juser-vlsi,6214760,vm_remote_job2,hl-xn137,4m00s,0s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,,
44209,16/07/2023 18:03:05,/proj/vm.evyatarc,evyatarc,6214968,vm_remote_job2,hl-xn121,14s,12s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44210,16/07/2023 18:03:05,/proj/vm.evyatarc,evyatarc,6214980,vm_remote_job2,hl-xn137,13s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44211,16/07/2023 18:03:06,/proj/vm.evyatarc,evyatarc,6214978,vm_remote_job2,hl-xn126,14s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44212,16/07/2023 18:03:06,/proj/vm.juser-vlsi,juser-vlsi,6214619,vm_remote_job2,hl-xn134,10m20s,0s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,,
44213,16/07/2023 18:03:06,/proj/vm.juser-vlsi,juser-vlsi,6214935,vm_remote_job2,hl-xn134,13s,31s,Failed,CORES/1,RAM/512,,,
44214,16/07/2023 18:03:07,/proj/vm.juser-vlsi,juser-vlsi,6214678,vm_remote_job2,hl-xn134,7m20s,0s,Failed,CORES/1,RAM/15000,License:Xcelium_Single_Core#1,License:MM_lpddr4#1,
44215,16/07/2023 18:03:07,/proj/vm.evyatarc,evyatarc,6214972,vm_remote_job2,hl-xn134,16s,9s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44216,16/07/2023 18:03:09,/proj/vm.evyatarc,evyatarc,6214982,vm_remote_job2,hl-xn134,16s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44217,16/07/2023 18:03:09,/proj/vm.evyatarc,evyatarc,6214970,vm_remote_job2,hl-xn124,18s,10s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44218,16/07/2023 18:03:10,/proj/vm.evyatarc,evyatarc,6214984,vm_remote_job2,hl-xn137,13s,4s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44219,16/07/2023 18:03:12,/proj/vm.evyatarc,evyatarc,6214986,vm_remote_job2,hl-xn124,14s,2s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44220,16/07/2023 18:03:15,/proj/vm.yasmineh,yasmineh,6214560,vm_remote_job2,hl-xn137,11m34s,2m28s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44221,16/07/2023 18:03:15,/proj/vm.evyatarc,evyatarc,6214988,vm_remote_job2,hl-xn127,15s,4s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44222,16/07/2023 18:03:15,/proj/vm.evyatarc,evyatarc,6214990,vm_remote_job2,hl-xn134,14s,3s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44223,16/07/2023 18:03:18,/proj/users.juser-vlsi,juser-vlsi,6214331,vmanager,hl-xn137,23m14s,0s,Done,CORES/1,RAM/1536,,,
44224,16/07/2023 18:03:19,/proj/vm.evyatarc,evyatarc,6214996,vm_remote_job2,hl-xn134,13s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44225,16/07/2023 18:03:20,/proj/vm.evyatarc,evyatarc,6214998,vm_remote_job2,hl-xn134,13s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44226,16/07/2023 18:03:22,/proj/vm.evyatarc,evyatarc,6215000,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44227,16/07/2023 18:03:23,/proj/vm.evyatarc,evyatarc,6215004,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44228,16/07/2023 18:03:23,/proj/vm.evyatarc,evyatarc,6215002,vm_remote_job2,hl-xn124,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44229,16/07/2023 18:03:24,/proj/vm.evyatarc,evyatarc,6214994,vm_remote_job2,hl-xn126,18s,1s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44230,16/07/2023 18:03:25,/proj/users.ci,ci,6215014,xrun,hl-xn137,7s,0s,Done,CORES/1,RAM/512,,,
44231,16/07/2023 18:03:28,/proj/vm.evyatarc,evyatarc,6215012,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44232,16/07/2023 18:03:28,/proj/vm.evyatarc,evyatarc,6215006,vm_remote_job2,hl-xn124,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44233,16/07/2023 18:03:30,/proj/vm.evyatarc,evyatarc,6215010,vm_remote_job2,hl-xn127,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44234,16/07/2023 18:03:32,/proj/vm.evyatarc,evyatarc,6215019,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44235,16/07/2023 18:03:32,/proj/vm.evyatarc,evyatarc,6215021,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44236,16/07/2023 18:03:36,/proj/vm.evyatarc,evyatarc,6215023,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44237,16/07/2023 18:03:37,/proj/vm.evyatarc,evyatarc,6215027,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44238,16/07/2023 18:03:37,/proj/vm.evyatarc,evyatarc,6215025,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44239,16/07/2023 18:03:38,/proj/vm.evyatarc,evyatarc,6215031,vm_remote_job2,hl-xn126,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44240,16/07/2023 18:03:38,/proj/vm.moshez,moshez,6214895,vm_remote_job2,hl-xn137,1m36s,29s,Done,CORES/1,RAM/512,,,
44241,16/07/2023 18:03:40,/proj/users.juser-vlsi,juser-vlsi,6215039,vmanager,hl-xn137,12s,0s,Done,CORES/1,RAM/1536,,,
44242,16/07/2023 18:03:40,/proj/users.ci,ci,6215033,xrun,hl-xn137,14s,0s,Failed,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,Limit:cluster_sim_ci#1,
44243,16/07/2023 18:03:41,/proj/vm.evyatarc,evyatarc,6215029,vm_remote_job2,hl-xn124,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44244,16/07/2023 18:03:42,/proj/vm.evyatarc,evyatarc,6215044,vm_remote_job2,hl-xn124,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44245,16/07/2023 18:03:45,/proj/vm.evyatarc,evyatarc,6215046,vm_remote_job2,hl-xn134,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44246,16/07/2023 18:03:45,/proj/vm.evyatarc,evyatarc,6215048,vm_remote_job2,hl-xn127,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44247,16/07/2023 18:03:46,/proj/vm.evyatarc,evyatarc,6215052,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44248,16/07/2023 18:03:46,/proj/vm.evyatarc,evyatarc,6215050,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44249,16/07/2023 18:03:51,/proj/vm.evyatarc,evyatarc,6215054,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44250,16/07/2023 18:03:52,/proj/vm.evyatarc,evyatarc,6215056,vm_remote_job2,hl-xn126,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44251,16/07/2023 18:03:52,/proj/vm.evyatarc,evyatarc,6215062,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44252,16/07/2023 18:03:54,/proj/vm.evyatarc,evyatarc,6215064,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
